f1,f2,f3,f4,f5,f6,f7,f8,m_or_b
2,4,3,2,11,10,10,25,0
1,0,1,2,0,0,0,0,0
1,2,1,3,0,0,1,0,0
2,3,4,2,3,2,3,21,0
1,3,5,7,5,4,5,13,0
1,3,3,3,4,3,5,17,0
1,2,1,2,2,2,2,4,0
2,3,4,2,3,2,4,16,0
3,5,8,2,7,6,6,26,0
2,2,1,2,4,3,2,19,0
2,2,2,2,5,4,1,2,0
1,2,2,2,3,2,6,51,0
2,4,1,2,4,3,4,2,1
1,3,9,6,4,3,5,9,0
5,16,9,5,12,11,10,112,0
2,4,5,2,7,6,6,4,0
6,10,16,4,7,6,9,52,0
3,5,1,2,5,4,3,6,0
3,3,51,2,3,3,5,4,0
1,0,2,0,0,0,1,0,0
6,9,4,2,12,11,9,37,0
5,5,1,2,8,7,7,29,0
1,1,10,2,3,2,5,15,0
2,4,1,2,7,6,7,3,0
8,12,23,9,9,8,10,129,0
1,1,2,2,3,2,2,0,0
2,2,1,2,2,1,3,2,0
1,1,3,2,4,3,6,32,0
1,1,2,2,0,0,1,0,0
2,3,3,5,4,3,6,85,0
1,1,20,19,4,3,2,11,0
8,12,6,2,8,7,6,21,1
3,4,3,2,5,4,5,21,0
2,2,3,2,4,4,1,2,0
2,3,1,2,4,3,4,6,0
5,17,10,4,15,14,8,85,0
1,3,9,2,1,1,3,11,0
6,10,32,5,8,7,7,55,0
4,5,6,2,9,8,7,21,0
2,3,11,2,4,3,4,10,0
1,2,1,2,1,1,0,2,0
7,10,6,6,9,8,12,50,0
6,11,2,2,9,8,3,5,0
6,10,32,5,8,7,7,55,0
1,1,1,2,0,0,3,0,0
4,7,5,2,10,9,6,48,0
2,2,4,5,5,4,4,20,0
2,2,1,2,3,2,3,6,0
4,5,2,2,2,2,2,0,0
2,3,9,2,4,3,3,6,0
2,2,2,2,2,2,2,0,0
3,6,7,2,7,6,6,43,0
1,0,0,0,0,0,0,0,0
8,14,1,2,9,9,7,0,0
1,1,8,2,1,0,3,0,0
3,8,2,2,6,5,3,0,0
2,6,9,13,8,7,7,26,0
1,3,1,2,4,3,3,19,0
1,2,5,2,3,2,1,2,0
3,9,2,2,11,10,9,0,0
1,7,1,2,6,5,3,11,0
2,3,12,2,6,5,8,35,0
2,4,10,3,4,3,5,95,0
1,3,1,2,4,3,3,8,0
3,2,2,2,5,4,2,6,0
4,5,10,2,7,6,7,14,0
3,6,9,3,6,5,7,67,0
2,2,1,2,1,1,0,2,0
2,3,2,2,2,2,2,0,0
2,4,7,2,4,3,7,20,0
4,5,1,2,5,4,3,15,0
5,4,5,2,7,6,6,38,0
8,9,1,2,8,7,5,6,0
1,4,1,3,3,3,2,4,0
4,4,16,3,6,5,7,41,0
1,4,1,2,4,3,4,21,0
1,2,5,2,3,2,4,8,0
2,6,20,3,4,3,3,19,0
6,10,32,5,8,7,7,55,0
6,9,6,2,11,10,9,64,0
3,8,5,3,7,6,5,4,0
3,3,1,2,3,3,2,0,0
6,5,9,3,4,3,3,45,0
1,1,1,4,1,1,0,0,0
2,0,1,2,0,0,1,0,0
4,3,1,2,10,9,11,19,0
4,5,1,3,5,4,4,9,0
2,5,1,5,7,6,6,15,0
4,7,5,2,10,9,6,42,0
5,6,3,5,6,5,8,23,0
6,9,8,4,9,8,10,54,0
2,4,4,2,11,10,7,21,0
2,4,2,2,7,6,3,6,0
4,4,1,2,3,2,6,6,0
1,3,10,5,8,7,6,36,0
1,2,1,2,1,1,0,2,0
1,1,1,2,2,1,5,22,0
6,10,16,4,7,6,9,56,0
7,12,104,6,8,7,8,52,0
1,1,1,2,1,1,0,2,0
2,4,3,3,4,3,4,0,1
4,2,2,2,3,2,2,11,0
4,3,5,2,3,2,3,11,0
6,9,6,2,10,9,11,84,0
1,1,1,2,5,4,3,6,0
1,5,5,5,5,4,3,0,0
3,7,7,4,5,4,6,0,0
8,11,9,3,13,12,13,133,0
1,1,1,2,0,0,0,2,0
3,4,4,2,4,4,3,9,0
2,2,3,2,5,4,5,20,0
7,11,42,7,9,8,8,61,0
2,2,2,2,3,2,3,19,0
5,6,5,4,4,3,3,13,0
2,2,1,4,2,1,1,2,0
1,1,1,2,2,1,2,0,0
1,2,2,2,5,4,5,8,0
1,3,8,2,6,5,4,19,0
1,3,1,2,3,3,2,6,0
4,4,8,2,6,5,6,13,0
2,4,9,6,4,3,4,2,0
6,9,24,2,5,4,6,2,0
5,10,5,8,8,7,7,4,0
6,9,18,2,7,6,6,50,0
2,4,5,2,10,9,6,13,0
3,2,9,2,4,3,2,13,0
6,8,6,3,9,8,9,70,0
4,6,3,2,6,5,4,22,0
1,3,3,2,3,2,4,19,0
2,2,1,2,9,8,11,10,0
4,8,9,2,7,6,6,27,0
1,8,4,4,11,10,8,44,0
2,1,2,2,9,8,6,24,0
1,0,3,2,0,0,0,0,0
1,0,2,2,0,0,1,0,0
1,1,3,2,3,2,3,2,0
1,4,30,6,6,5,3,11,0
3,3,1,2,2,2,3,3,0
2,2,2,3,4,3,3,19,0
1,6,5,2,8,7,9,8,0
2,7,4,2,7,6,5,26,0
2,11,30,3,8,7,5,10,0
2,9,7,6,9,8,5,24,0
1,3,3,2,6,5,10,26,0
5,7,3,3,7,6,7,16,0
3,4,4,2,11,10,6,15,0
2,4,8,2,5,4,4,17,0
1,3,1,2,2,2,6,2,0
4,5,4,2,4,3,3,20,0
2,5,5,9,6,5,4,0,0
2,0,1,4,0,0,0,4,0
2,6,16,3,6,5,2,11,0
3,4,11,2,7,6,6,13,0
2,1,3,2,1,0,0,0,0
1,1,1,2,1,1,0,2,0
2,6,2,2,7,6,6,11,0
5,5,44,3,5,4,2,40,0
1,4,11,3,5,4,5,72,0
2,4,5,3,4,3,1,6,0
1,0,3,2,0,0,0,0,0
2,3,3,2,5,4,4,18,0
1,2,1,2,1,1,0,2,0
3,9,2,5,6,5,6,31,0
5,7,1,2,5,4,7,19,0
2,2,13,2,2,2,4,23,0
2,12,23,6,10,9,9,19,0
4,4,11,2,5,4,8,35,0
1,0,2,2,0,0,2,0,0
6,16,19,2,7,7,5,31,0
13,17,12,2,6,5,5,4,0
4,8,7,5,5,4,5,20,0
10,45,31,18,14,13,12,67,0
4,2,3,2,3,2,2,13,0
6,10,16,4,7,6,9,56,0
2,1,4,2,4,3,4,0,1
2,3,6,2,5,4,3,63,0
3,19,4,5,10,9,8,5,0
1,2,9,2,2,2,4,2,0
1,4,1,3,4,3,2,2,0
5,7,8,2,7,6,6,68,0
1,0,0,3,0,0,0,2,0
7,8,4,2,11,10,7,21,0
2,3,3,2,9,8,6,36,0
2,3,4,3,4,3,1,0,0
1,1,3,2,3,2,2,11,0
4,4,1,2,4,3,3,19,0
1,3,2,2,3,3,2,0,0
1,1,3,2,4,3,2,11,0
1,7,2,5,6,5,4,0,0
1,2,1,2,8,8,7,0,0
1,1,3,2,1,1,1,0,0
1,1,3,2,1,1,0,2,0
7,5,37,2,4,3,8,18,0
2,6,3,5,2,2,3,9,0
2,3,7,3,5,4,9,21,0
1,5,1,2,8,7,8,31,0
1,6,6,9,7,6,5,60,0
2,4,4,6,4,3,6,71,0
1,0,2,0,0,0,0,0,0
9,12,2,3,7,7,6,2,0
1,2,1,3,3,2,2,2,0
1,2,1,2,3,2,5,13,0
1,1,3,2,3,2,2,13,0
3,5,6,2,7,6,7,9,0
2,1,1,2,2,1,3,41,0
2,6,5,2,6,5,2,14,0
2,3,1,2,6,5,6,27,0
1,3,6,5,2,2,7,0,0
2,3,4,2,5,4,3,4,0
7,15,95,9,8,7,8,56,0
2,5,2,4,3,2,2,4,0
2,1,3,2,2,2,1,39,0
7,6,3,6,5,4,7,40,0
2,0,1,2,1,1,1,0,0
1,0,1,2,3,2,1,4,0
3,5,4,2,6,5,7,112,0
4,7,32,3,9,8,6,14,0
1,7,1,2,8,7,6,14,0
2,4,7,2,2,1,2,0,0
6,10,32,5,8,7,7,55,0
2,13,16,3,6,5,6,10,0
1,0,3,2,0,0,0,0,0
3,3,4,2,5,4,4,2,0
2,1,1,2,2,2,1,0,0
3,4,2,2,4,4,2,7,0
4,3,14,4,2,2,1,3,0
2,2,1,2,2,2,2,0,0
3,5,57,4,7,6,5,68,0
2,1,1,2,2,2,1,0,0
4,13,1,4,6,5,7,10,0
10,8,5,2,4,3,7,2,0
2,1,2,2,1,1,0,3,0
2,3,3,2,4,4,3,0,0
1,1,2,2,0,0,1,0,0
3,3,1,3,7,6,8,28,0
3,3,2,2,3,2,4,17,0
6,8,4,5,11,10,8,26,1
6,12,19,6,10,9,9,87,0
3,10,7,5,2,1,2,2,1
1,0,1,2,0,0,0,0,0
2,3,1,2,4,3,2,10,0
4,3,3,2,4,3,4,6,0
1,2,1,2,1,1,0,2,0
5,6,2,5,5,4,5,59,0
2,7,3,5,5,4,8,80,0
0,8,0,2,7,6,6,0,0
2,2,2,2,3,3,2,0,0
6,8,1,3,8,7,8,37,0
3,4,2,2,4,3,3,2,0
1,0,2,2,4,4,1,0,0
7,9,5,5,5,4,6,44,0
1,5,1,2,4,3,4,3,0
2,5,1,2,1,1,2,0,1
1,0,1,2,0,0,0,0,0
4,8,4,2,8,7,7,29,0
1,3,1,2,5,4,4,19,0
1,5,1,2,4,3,4,6,0
6,6,7,2,5,5,1,0,0
1,1,3,2,3,2,3,17,0
1,0,2,4,1,1,0,0,0
2,5,4,2,8,7,9,12,0
8,12,23,9,9,8,10,129,0
2,1,3,2,1,1,4,8,0
4,6,6,2,12,11,8,43,0
1,4,1,2,5,4,8,12,0
3,4,2,2,6,5,7,17,0
6,9,24,2,5,4,6,2,0
3,4,5,2,4,3,4,10,0
1,3,1,2,4,3,6,14,0
4,10,1,4,5,4,6,14,0
7,4,1,2,4,3,4,52,0
8,12,23,9,9,8,10,129,0
3,7,8,6,7,6,8,48,0
1,0,1,2,0,0,0,0,0
1,0,1,2,5,4,5,0,0
2,12,13,10,11,10,6,39,0
4,4,3,0,3,2,2,3,0
1,1,6,3,1,1,1,6,0
2,7,1,3,7,6,4,17,0
2,1,3,2,4,3,2,11,0
1,3,2,3,4,3,2,19,0
2,2,1,2,2,2,1,5,0
5,5,3,2,6,5,4,35,0
2,0,4,2,0,0,0,0,0
4,8,12,5,8,7,7,32,0
2,1,4,4,1,1,1,0,0
1,1,1,2,1,1,0,4,0
6,9,7,2,9,8,11,64,0
1,2,4,2,4,3,4,11,0
1,0,1,2,0,0,0,0,0
1,1,3,2,3,2,4,11,0
6,7,4,3,9,8,9,58,0
3,11,7,10,8,7,5,7,0
3,2,1,2,4,3,2,11,0
6,7,40,2,5,4,4,12,0
4,2,3,2,4,3,1,9,0
5,2,12,5,2,2,2,4,0
1,3,1,2,3,3,3,0,0
6,21,7,2,9,8,8,15,1
2,5,1,2,9,8,9,14,0
3,8,7,4,6,5,9,19,0
1,1,5,2,4,3,3,15,0
2,4,6,2,10,9,7,28,0
4,2,5,2,3,2,3,11,0
4,16,5,12,10,9,4,2,0
2,1,5,2,1,1,1,0,0
1,0,4,2,4,3,2,9,0
4,6,1,2,4,3,4,6,0
6,9,1,2,6,5,3,6,0
1,5,9,3,12,11,9,43,0
1,2,1,2,3,2,3,6,0
1,1,3,2,3,2,4,11,0
1,1,4,2,11,10,7,10,0
2,2,2,2,1,1,4,0,0
3,5,1,2,2,2,1,0,0
1,3,2,2,0,0,0,0,0
3,4,2,2,7,6,5,9,0
1,1,4,3,2,2,4,4,0
9,7,12,2,7,6,3,10,0
4,4,4,2,3,3,1,0,0
1,3,6,8,3,2,5,9,0
2,2,3,2,5,4,5,20,0
2,7,2,2,8,7,7,13,0
1,1,1,2,0,0,2,0,0
2,11,3,5,7,6,1,0,0
4,6,5,2,4,3,2,11,0
6,4,7,4,7,6,5,88,0
1,0,0,0,0,0,0,0,0
2,0,1,1,0,0,0,0,0
1,1,9,2,1,1,4,13,0
1,0,1,2,9,9,7,0,0
3,9,6,3,3,2,3,0,0
3,3,8,7,4,3,6,18,0
2,3,3,2,5,4,3,6,0
2,3,1,2,5,4,3,6,0
5,8,22,2,9,8,12,56,0
2,2,8,3,4,3,2,13,0
4,3,1,2,5,4,5,31,0
2,2,1,2,3,3,4,33,0
1,5,3,4,4,3,3,0,0
3,7,4,2,6,5,4,17,0
7,12,104,6,8,7,8,41,0
1,3,3,2,3,2,4,11,0
1,2,2,2,3,2,3,0,0
5,23,33,21,15,14,9,48,0
1,0,2,2,0,0,1,16,0
6,10,37,5,7,6,7,63,0
2,0,1,2,0,0,0,11,0
4,4,1,2,4,3,3,18,0
1,1,3,2,3,2,2,11,0
1,2,1,2,6,5,4,6,0
3,5,4,14,2,2,2,0,0
5,5,20,2,5,4,4,6,0
2,3,2,2,2,2,2,0,0
5,3,2,2,5,4,4,6,0
1,0,1,2,1,0,1,3,0
2,1,1,5,1,1,0,18,0
1,2,2,2,4,3,2,17,0
1,7,17,5,9,8,5,38,0
2,1,2,2,1,1,0,2,0
2,3,2,2,2,2,4,0,1
9,27,20,8,20,19,9,15,0
6,9,24,2,6,5,6,2,0
1,3,8,2,5,4,3,11,0
6,5,7,3,5,4,5,42,0
1,0,2,2,0,0,0,4,0
1,4,1,2,6,5,6,29,0
5,3,1,2,4,3,2,39,0
1,0,1,1,0,0,0,0,0
4,19,6,5,1,1,0,0,1
3,4,4,2,6,5,2,6,0
1,0,1,2,0,0,0,4,0
2,3,3,2,5,4,3,8,0
3,4,6,4,5,4,6,24,0
2,6,5,2,9,8,12,59,0
4,5,3,2,7,6,7,58,0
2,5,6,6,9,8,7,18,1
1,6,12,3,6,5,6,6,0
2,2,1,2,3,2,3,6,0
1,1,1,4,0,0,2,0,0
9,11,1,2,7,6,6,7,0
1,2,2,4,0,0,0,0,0
1,1,1,2,1,1,0,2,0
6,10,32,5,8,7,7,55,0
2,2,2,5,5,4,6,26,0
1,4,2,4,4,3,2,6,0
4,15,11,3,10,9,11,10,0
3,12,11,7,9,8,7,8,0
1,1,2,2,2,2,2,8,0
2,2,1,2,9,8,7,0,0
5,5,3,2,5,4,5,29,0
1,0,2,2,0,0,1,0,0
2,3,6,3,4,3,2,11,0
1,0,5,2,2,1,2,4,0
1,2,1,2,4,3,2,11,0
1,3,2,2,7,6,7,12,0
3,2,2,2,2,1,0,7,0
1,7,2,5,6,5,4,0,0
1,4,1,2,6,5,4,12,0
1,2,2,2,7,6,4,22,0
6,8,18,5,7,7,3,22,0
5,5,2,2,5,4,1,6,0
1,4,31,2,3,2,4,6,0
2,2,6,3,4,4,1,4,0
1,2,1,2,3,2,3,6,0
1,0,1,2,0,0,1,0,0
2,7,6,0,5,4,2,0,0
1,1,1,2,1,1,0,8,0
3,6,1,2,6,6,5,11,0
1,1,1,2,1,1,0,0,0
5,5,5,2,4,3,2,13,0
2,5,7,5,8,7,8,38,0
1,3,5,3,5,4,2,9,0
3,3,13,4,3,3,5,2,0
3,2,1,2,3,2,2,11,0
1,2,8,2,3,2,2,0,0
2,2,7,2,3,2,1,2,0
1,0,3,2,1,0,1,0,0
2,4,5,2,4,3,9,4,0
8,7,12,4,6,5,7,4,0
6,10,8,4,8,7,9,43,0
1,5,9,4,9,8,9,120,0
1,2,1,2,3,2,2,19,0
1,3,10,5,8,7,6,36,0
3,7,1,2,4,3,5,24,0
1,1,82,2,2,2,1,9,0
2,1,3,2,3,2,3,13,0
1,0,1,2,0,0,0,0,0
1,2,1,2,4,3,2,11,0
1,0,1,2,0,0,0,0,0
1,2,7,4,2,1,1,0,0
6,9,24,2,6,5,6,2,0
6,10,18,7,10,9,11,80,0
1,2,3,2,4,3,2,11,0
2,4,3,3,2,2,2,0,1
1,0,0,0,0,0,1,0,0
2,2,2,2,5,4,1,3,0
2,2,1,2,3,2,3,6,0
2,4,12,7,4,3,6,5,0
3,5,9,6,7,6,5,31,0
7,5,46,2,3,3,4,71,0
5,5,3,2,3,2,2,11,0
2,3,8,2,6,5,5,17,0
1,1,5,3,1,1,3,31,0
2,2,1,2,13,12,8,42,0
2,0,1,2,1,1,0,0,0
1,3,1,2,3,2,2,12,0
5,6,1,9,5,4,3,64,0
1,5,1,2,4,3,4,6,0
1,4,3,5,4,3,2,11,0
1,1,1,2,9,9,7,0,0
7,9,5,5,4,3,3,33,0
3,4,6,2,5,4,3,13,0
1,5,3,3,6,5,6,14,0
2,4,12,4,8,7,6,25,0
6,6,2,2,7,6,5,41,0
4,12,11,2,5,4,4,11,0
2,5,3,5,5,4,5,16,0
5,8,6,4,10,9,12,24,0
11,22,30,9,14,13,7,5,0
1,5,1,2,4,3,5,25,0
1,1,3,2,4,3,2,11,0
2,3,3,2,0,0,1,2,0
1,2,1,2,1,1,2,0,0
2,3,2,2,3,2,3,6,0
2,1,1,2,3,2,1,0,0
1,0,1,2,3,3,4,0,0
2,2,1,2,3,2,2,19,0
5,7,1,2,5,4,7,24,0
1,1,11,2,1,1,1,7,0
1,4,1,2,4,3,3,6,0
1,4,1,2,1,1,0,109,0
4,3,2,3,2,2,2,3,0
2,4,3,3,4,3,4,0,1
1,6,12,6,9,8,9,76,0
5,7,5,2,11,10,7,24,0
2,0,1,2,5,4,5,0,0
5,5,21,3,4,3,8,21,0
5,8,12,4,12,11,9,46,0
2,2,1,2,5,4,3,16,0
1,0,2,2,0,0,0,2,0
1,1,1,2,9,8,7,0,0
3,4,8,3,10,9,9,9,0
2,1,3,2,2,2,2,0,0
2,5,4,2,3,3,1,0,0
2,2,5,2,3,2,2,19,0
7,15,14,8,8,7,6,4,0
3,2,3,2,1,0,0,0,0
3,4,4,2,4,4,3,9,0
2,10,6,4,7,6,6,7,0
2,1,5,8,1,1,2,5,0
1,0,2,2,0,0,1,0,0
2,3,1,2,6,5,6,28,0
2,3,1,2,6,5,7,6,0
2,1,22,5,3,2,5,51,0
8,6,4,2,4,3,5,100,0
3,2,2,2,8,8,7,4,0
1,4,2,2,6,5,5,8,0
4,10,7,2,9,8,9,13,0
3,3,13,2,4,3,3,6,0
5,7,5,2,5,4,5,4,0
5,33,33,11,20,19,10,3,0
1,2,4,6,3,2,3,6,0
4,6,16,2,7,6,11,39,0
4,3,1,2,5,4,1,9,0
2,0,1,2,0,0,1,0,0
1,4,1,2,6,5,6,29,0
1,0,6,2,0,0,1,0,0
2,3,2,2,3,2,3,4,0
5,9,2,2,7,6,6,11,0
1,1,3,2,3,2,4,11,0
6,9,1,2,9,9,9,25,0
5,6,5,2,6,5,5,4,0
1,1,3,2,3,2,2,11,0
1,2,11,2,3,2,3,6,0
4,8,17,7,9,8,7,29,0
2,4,1,2,7,6,5,12,0
2,1,4,2,3,2,4,11,0
5,6,5,2,11,10,7,34,0
1,3,1,2,4,3,3,8,0
5,3,18,2,5,4,4,28,0
1,0,0,2,0,0,0,2,0
2,22,8,6,10,9,8,8,1
1,0,1,0,1,1,1,0,0
1,1,0,2,0,0,0,0,0
4,5,23,3,4,3,6,0,0
1,1,1,2,1,1,0,2,0
5,2,8,2,3,2,4,20,0
1,3,1,2,6,5,7,11,0
2,0,1,2,0,0,1,0,0
2,0,1,2,0,0,1,2,0
3,10,7,5,2,1,2,2,1
2,1,1,0,1,1,1,2,0
1,0,4,5,0,0,0,3,0
1,0,0,0,1,1,1,0,0
2,4,1,2,8,7,7,18,0
5,4,3,2,3,2,5,7,0
4,5,3,2,4,3,3,25,0
7,8,2,2,4,3,5,56,0
2,2,1,2,3,2,2,19,0
4,11,9,4,9,8,11,48,0
4,12,9,2,5,4,5,26,0
3,2,2,2,4,3,7,23,0
8,12,23,9,9,8,10,129,0
1,9,1,2,9,9,5,0,0
1,7,3,2,6,5,5,26,0
3,3,1,2,3,2,1,11,0
2,2,3,2,3,2,3,8,0
3,6,1,2,6,6,5,11,0
2,2,1,2,3,2,3,6,0
1,1,2,2,2,2,0,0,0
6,7,7,15,8,7,7,18,0
1,1,1,0,1,1,0,0,0
4,3,5,2,3,2,2,11,0
6,10,32,5,8,7,7,55,0
1,4,2,2,6,5,5,19,0
3,3,5,2,4,3,4,6,0
1,1,4,2,3,2,2,11,0
4,4,2,2,4,3,3,0,0
2,6,5,2,8,7,4,17,0
5,5,21,2,4,3,3,12,0
3,2,1,2,3,2,2,11,0
3,6,1,2,5,4,4,6,0
1,2,1,2,4,3,3,6,0
2,3,9,2,3,2,2,3,0
1,0,1,2,0,0,0,0,0
2,4,25,2,9,8,9,41,0
2,2,1,2,4,3,2,19,0
1,1,11,3,1,1,0,4,0
3,3,2,2,0,0,2,17,0
1,1,1,2,1,1,0,2,0
2,2,1,2,3,2,2,19,0
2,0,2,2,2,1,0,2,0
1,0,2,0,0,0,0,0,0
1,7,3,2,6,5,6,28,0
2,9,12,5,8,7,3,3,0
5,7,1,2,5,4,7,19,0
1,1,8,2,0,0,1,0,0
2,3,1,2,4,3,3,24,0
6,9,1,2,6,5,3,4,0
3,4,2,2,5,4,4,10,0
5,6,3,2,4,3,3,11,0
1,2,1,4,1,1,2,0,0
3,23,14,14,15,14,11,12,0
2,0,0,0,0,0,0,0,0
1,3,2,3,3,2,5,8,0
1,1,2,2,4,3,3,32,0
1,1,1,2,1,1,0,2,0
4,2,2,2,5,4,4,21,0
4,2,5,2,4,3,3,11,0
1,0,1,3,0,0,1,2,0
2,5,2,2,7,6,8,12,0
2,3,97,4,3,3,2,7,0
2,4,1,2,3,2,6,0,0
1,2,1,2,13,12,8,40,0
4,4,1,2,3,2,6,9,0
2,3,10,2,4,4,3,7,0
4,19,99,6,14,13,9,17,0
2,2,1,2,1,1,3,0,0
1,2,1,2,3,2,2,19,0
1,1,1,2,13,12,8,44,0
1,5,1,2,4,3,4,6,0
1,0,2,2,0,0,0,0,0
3,2,2,2,2,2,2,0,0
1,0,1,2,0,0,3,0,0
3,6,1,6,5,4,3,37,0
2,4,1,2,4,3,1,9,0
4,5,3,2,10,9,10,50,0
1,1,1,2,1,1,0,8,0
4,5,2,2,12,11,1,0,0
0,3,3,2,3,2,2,13,0
1,4,3,2,4,3,4,28,0
1,7,1,2,8,7,6,14,0
1,5,1,2,4,3,4,6,0
2,2,1,2,3,2,3,6,0
2,1,2,2,3,2,2,11,0
2,4,2,2,7,6,4,14,0
1,0,1,2,0,0,0,0,0
2,15,18,13,10,9,10,63,0
4,7,2,2,6,6,4,2,0
2,2,1,2,5,5,6,21,0
2,1,2,4,9,9,7,2,0
2,6,12,3,6,5,3,17,0
1,1,1,2,3,2,4,11,0
1,1,3,2,3,2,3,11,0
2,4,2,2,4,3,7,7,0
1,7,3,3,4,3,4,10,0
1,1,3,0,2,1,1,0,0
5,6,7,2,7,6,6,21,0
6,10,2,2,3,3,3,2,0
1,0,1,0,0,0,0,0,0
1,2,1,2,4,3,2,19,0
5,4,1,2,4,3,3,16,0
5,5,2,3,6,5,4,38,0
1,1,1,2,1,1,2,2,0
4,5,4,3,5,4,2,28,0
2,1,4,2,1,1,0,9,0
2,4,18,2,7,6,8,17,0
2,3,7,2,4,3,2,5,0
1,3,2,3,4,3,2,19,0
1,2,4,3,3,2,3,6,0
4,7,5,2,11,10,7,75,0
2,2,1,2,3,2,2,19,0
1,0,2,2,0,0,0,0,0
6,10,37,5,7,6,7,63,0
1,0,1,2,0,0,0,0,0
5,8,5,2,11,10,7,43,0
1,1,1,2,3,2,4,11,0
1,0,1,2,0,0,0,2,0
1,2,2,2,3,2,4,16,0
3,16,13,7,10,9,6,14,0
1,5,2,2,10,9,8,36,0
4,3,4,5,3,2,3,26,0
2,1,3,2,3,2,4,13,0
4,6,3,3,6,5,3,6,0
1,7,2,5,6,5,4,0,0
4,5,9,4,3,3,4,12,0
1,0,1,2,2,2,0,0,0
2,2,8,3,4,3,2,13,0
2,3,10,2,4,3,5,10,0
6,7,6,2,4,3,6,26,0
2,6,5,2,8,7,4,17,0
3,5,1,2,5,4,7,11,0
6,10,3,2,7,6,7,22,0
4,11,4,4,9,9,7,4,0
1,0,2,2,0,0,1,0,0
2,0,1,3,0,0,0,2,0
4,3,12,5,3,2,2,16,0
4,6,18,2,5,4,6,18,0
2,2,1,5,3,2,5,58,0
8,6,2,2,4,3,4,87,0
3,10,7,5,2,1,2,2,1
7,30,18,6,13,12,11,32,1
2,1,22,5,3,2,5,51,0
1,7,1,2,8,7,6,14,0
3,2,21,2,3,2,2,11,0
6,9,24,2,6,5,6,2,0
4,5,1,2,5,4,4,17,0
1,2,4,7,2,2,1,2,0
4,9,7,4,9,8,9,28,0
1,5,5,5,8,7,5,13,0
1,1,1,2,0,0,2,2,0
7,11,6,3,10,9,10,61,0
2,8,6,7,8,7,6,23,0
1,2,2,2,4,3,3,14,0
2,0,2,2,1,0,4,0,0
5,7,4,3,4,3,4,8,0
2,7,4,2,7,6,5,26,0
5,4,2,4,2,2,4,4,0
3,2,2,2,2,2,2,2,0
1,1,2,2,2,1,1,0,0
3,6,5,8,8,7,4,16,0
2,4,1,2,4,3,4,0,1
1,2,1,2,3,2,3,6,0
4,18,12,11,4,3,4,6,1
1,0,1,2,0,0,0,0,0
2,3,5,2,3,2,1,2,0
7,12,16,7,9,8,7,79,0
7,6,14,3,2,2,0,0,0
4,4,3,2,7,6,7,56,0
1,2,1,2,1,1,0,2,0
1,1,1,2,3,2,2,11,0
2,5,5,2,6,5,8,8,0
3,7,2,2,4,3,5,21,0
1,1,3,2,3,2,4,19,0
3,6,5,4,5,4,2,0,0
5,5,2,2,3,3,3,6,0
2,0,1,2,0,0,0,0,0
1,4,2,6,3,3,2,13,0
2,3,5,6,3,2,1,0,0
2,1,2,2,1,1,0,3,0
5,5,7,2,8,7,6,35,0
2,0,1,2,1,1,0,0,0
2,4,7,4,5,4,5,10,0
4,2,4,3,5,4,6,43,0
1,2,4,6,4,3,2,15,0
1,0,1,2,1,1,1,0,0
2,0,2,2,2,2,2,0,0
3,5,18,6,7,6,3,0,0
8,12,23,9,9,8,10,129,0
1,2,2,2,7,6,4,22,0
1,2,6,2,1,1,1,7,0
3,3,2,2,6,5,6,26,0
1,1,1,4,2,1,2,0,0
1,2,14,4,4,3,3,11,0
1,1,3,2,3,2,2,13,0
1,0,1,2,0,0,0,0,0
3,4,5,2,10,9,6,7,0
6,5,7,2,4,3,6,48,0
2,6,2,1,9,8,9,25,0
1,1,2,2,1,1,0,6,0
3,2,21,2,3,2,2,11,0
1,2,1,3,3,2,4,6,0
1,1,8,3,3,2,7,2,0
1,0,1,2,0,0,0,0,0
1,4,1,2,4,3,4,22,0
1,2,1,2,1,1,0,2,0
9,15,26,5,8,7,7,65,0
5,4,3,2,4,3,3,0,0
1,4,7,3,9,8,9,102,0
2,3,1,2,5,4,3,16,0
6,7,27,3,7,6,8,14,0
2,5,20,2,10,9,9,82,0
3,2,1,2,3,2,4,11,0
2,1,1,3,2,1,2,2,0
5,19,7,5,10,9,8,11,1
8,13,2,2,11,10,9,39,0
6,10,32,5,8,7,7,55,0
1,4,1,2,4,3,7,10,0
2,6,8,2,11,10,10,30,0
1,5,1,2,2,2,1,0,0
2,7,4,2,7,6,5,26,0
3,6,2,2,8,7,7,25,0
7,11,18,5,8,7,9,78,0
4,5,7,6,3,2,3,4,0
2,1,1,2,13,12,8,47,0
4,5,6,2,11,10,6,7,0
5,6,3,2,4,3,5,8,0
5,10,54,2,8,7,8,72,0
4,3,1,2,4,3,3,13,0
2,2,2,2,8,7,4,18,0
1,0,1,2,0,0,0,2,0
3,22,58,12,15,14,9,24,0
1,1,1,2,1,1,0,0,0
3,3,5,5,3,2,4,52,0
1,0,1,2,0,0,0,0,0
1,6,7,4,10,9,9,109,0
2,3,1,2,6,5,5,65,0
1,2,1,2,4,3,3,6,0
2,3,2,2,4,3,5,15,0
6,23,8,4,11,10,5,23,1
4,8,11,11,5,4,5,104,0
8,12,23,9,9,8,10,129,0
6,10,37,5,7,6,7,63,0
2,1,2,2,3,2,2,12,0
1,0,1,2,0,0,1,0,0
