f1,f2,f3,f4,f5,f6,f7,f8,m_or_b
4,4,1,2,4,3,3,25,0
8,14,1,2,9,9,7,0,0
1,0,1,1,0,0,0,0,0
1,0,1,2,1,0,2,4,0
1,4,5,5,5,4,5,11,0
2,6,5,2,8,7,4,17,0
1,2,1,2,1,1,0,2,0
4,6,3,2,7,6,7,29,0
1,1,2,2,1,1,2,0,0
6,5,2,2,3,2,6,39,0
1,0,1,2,1,0,2,8,0
5,6,1,2,4,3,6,12,0
6,8,12,15,5,4,7,45,0
1,3,2,2,0,0,1,0,0
1,4,1,2,11,10,6,17,0
3,12,1,5,8,7,8,8,0
1,3,4,2,2,2,4,13,0
3,2,3,2,3,2,2,11,0
1,3,1,2,4,3,3,19,0
2,2,1,2,5,4,5,16,0
2,2,1,2,4,3,2,0,0
2,3,1,2,7,6,7,32,0
4,4,1,4,3,3,3,2,0
4,2,2,2,4,3,4,21,0
2,5,2,2,7,6,7,19,0
6,9,24,2,6,5,6,2,0
2,4,9,6,4,3,4,2,0
1,0,1,2,0,0,0,0,0
6,9,51,3,9,8,10,13,0
9,11,7,2,7,6,4,2,0
6,13,48,6,5,5,3,18,0
3,3,2,2,4,3,2,6,0
3,13,8,5,5,5,4,0,0
1,2,8,2,2,2,1,2,0
2,7,9,6,13,12,8,36,0
6,9,1,2,6,5,4,4,0
6,12,2,2,7,6,9,8,0
2,2,6,2,4,3,3,25,0
4,6,3,2,7,6,3,19,0
3,5,23,8,7,6,4,34,0
2,2,1,2,4,3,3,6,0
2,1,6,2,3,2,2,11,0
1,1,2,2,3,2,4,5,0
7,15,95,9,8,7,8,56,0
2,7,4,2,7,6,5,26,0
2,4,4,2,5,4,5,20,0
3,5,7,2,5,4,6,2,0
5,6,7,2,9,8,11,43,0
1,0,4,4,1,1,1,35,0
2,3,16,2,3,3,2,13,0
1,0,1,2,0,0,0,0,0
2,2,3,2,3,2,3,9,0
1,2,1,2,3,2,4,20,0
1,2,2,2,5,4,6,59,0
8,19,12,18,9,8,6,34,0
1,0,1,2,1,0,1,3,0
1,0,1,2,1,1,0,0,0
1,3,2,2,6,5,4,17,0
2,1,2,2,3,2,2,13,0
1,2,1,2,3,2,3,8,0
2,2,3,2,2,2,1,20,0
1,1,1,2,3,2,4,11,0
3,5,1,2,4,3,5,16,0
3,6,3,2,5,4,6,10,0
6,14,2,2,5,4,2,8,0
5,7,1,2,5,4,7,19,0
1,1,2,3,3,2,2,9,0
1,4,2,3,2,2,5,4,0
2,4,6,2,10,9,7,33,0
8,14,1,2,9,9,7,0,0
3,4,2,2,2,2,1,0,0
1,1,1,2,4,3,3,13,0
6,9,24,2,6,5,6,2,0
1,1,1,2,1,1,1,0,0
2,4,3,2,4,3,6,16,0
1,0,4,2,1,0,1,0,0
11,20,4,3,8,8,7,5,0
7,14,142,4,5,4,10,6,0
1,0,2,2,3,2,1,0,0
2,0,1,2,1,1,0,0,0
4,2,2,2,3,2,3,11,0
10,12,2,3,7,7,6,2,0
2,1,1,2,1,1,2,16,0
2,4,9,6,4,3,4,2,0
6,10,37,5,7,6,7,63,0
2,6,7,7,7,6,3,0,0
1,1,1,2,2,1,0,6,0
2,7,4,2,7,6,5,26,0
2,1,13,5,1,0,3,9,0
3,3,2,2,4,3,3,9,0
1,0,4,2,0,0,1,2,0
1,1,1,2,0,0,0,2,0
2,4,1,3,4,3,7,61,0
4,9,4,8,9,8,2,0,0
1,3,5,2,7,6,6,2,0
7,15,7,4,8,7,8,23,0
7,12,104,6,8,7,8,52,0
1,0,2,3,2,1,1,0,0
1,2,1,2,4,3,3,16,0
1,0,1,2,0,0,0,0,0
2,1,1,2,3,2,3,11,0
1,5,2,2,8,7,8,13,0
9,6,5,2,5,4,5,14,0
1,0,7,8,1,0,0,0,0
3,4,5,6,6,5,1,0,0
2,2,1,2,2,2,1,6,0
6,4,1,2,5,4,2,14,0
2,4,7,2,8,7,9,30,0
6,57,74,26,20,19,12,17,0
1,2,2,6,2,2,2,4,0
1,2,1,2,3,2,3,6,0
1,2,1,2,2,2,3,4,0
6,5,5,5,6,5,6,18,0
2,2,1,2,3,2,4,5,0
4,7,16,12,7,6,6,49,0
1,3,3,3,3,3,2,7,0
1,7,4,2,9,8,7,7,0
1,2,1,2,1,1,1,5,0
2,3,4,2,6,5,7,6,0
2,4,9,4,7,6,6,25,0
5,7,1,2,5,4,7,19,0
3,4,8,2,7,6,6,44,0
1,1,11,7,4,4,2,3,0
2,3,21,6,4,3,6,45,0
1,5,4,4,5,4,2,0,0
7,10,1,2,5,4,3,3,0
10,12,2,3,7,7,6,2,0
5,6,20,2,6,5,5,4,0
2,1,1,2,5,4,2,2,0
1,5,2,3,5,4,2,6,0
3,9,12,6,7,6,82,36,0
1,1,3,2,4,3,3,14,0
4,3,7,4,4,3,2,11,0
3,2,21,2,3,2,2,11,0
4,3,1,2,3,2,1,4,0
3,4,2,2,2,1,2,8,0
1,3,2,3,4,3,2,19,0
4,4,11,2,5,4,8,35,0
3,0,5,2,7,6,6,0,0
1,4,4,3,6,5,1,2,0
1,0,1,2,0,0,0,0,0
1,1,2,2,5,4,5,30,0
1,1,2,2,0,0,1,0,0
2,3,2,2,5,4,2,4,0
3,7,3,2,7,6,2,53,0
1,4,6,2,10,9,3,0,0
2,4,1,2,5,4,4,25,0
2,3,1,2,6,5,3,27,0
1,0,1,2,1,1,0,0,0
6,7,9,5,7,6,6,60,0
4,3,15,2,5,4,4,56,0
4,7,3,3,9,8,8,21,0
2,2,5,3,3,2,4,6,0
1,2,3,2,3,2,3,54,0
5,7,7,2,6,5,7,13,0
3,3,4,2,3,3,3,7,0
1,0,1,2,0,0,1,0,0
4,6,8,3,7,6,4,23,0
2,1,3,2,3,2,2,11,0
1,7,3,2,6,5,5,26,0
4,6,2,4,2,2,3,11,0
1,1,2,2,1,1,0,2,0
1,0,3,2,0,0,1,2,0
1,0,3,2,0,0,1,0,0
1,1,4,0,2,1,1,2,0
2,7,1,2,2,2,7,2,0
2,4,5,2,4,3,8,9,0
4,7,5,2,10,9,6,50,0
4,6,2,4,5,4,5,9,0
2,4,7,4,7,6,3,19,0
4,4,1,2,4,3,3,13,0
2,4,2,2,4,3,6,23,0
1,0,0,0,0,0,0,0,0
3,2,1,2,3,3,0,0,0
2,3,2,2,6,5,6,19,0
1,0,1,3,0,0,1,0,0
1,0,3,2,0,0,0,0,0
3,5,10,2,7,6,8,51,0
3,5,2,2,6,5,4,6,0
1,3,4,7,4,3,2,11,0
1,0,0,0,5,4,5,0,0
1,0,1,2,0,0,0,2,0
6,10,16,4,7,6,9,56,0
5,5,3,2,6,5,3,17,0
1,0,1,2,0,0,1,0,0
2,3,5,3,4,3,2,3,0
2,3,2,2,7,6,7,38,0
6,21,28,7,16,15,9,5,0
2,2,2,3,8,8,7,0,0
4,8,8,7,7,6,7,37,0
1,2,2,4,2,2,1,6,0
1,1,1,2,1,1,1,0,0
1,3,6,5,6,5,7,26,0
6,10,32,5,8,7,7,55,0
1,1,3,3,2,1,1,0,0
2,3,20,6,4,3,6,43,0
1,3,2,2,2,2,2,0,0
9,14,1,2,9,8,9,7,0
1,2,2,2,0,0,1,0,0
5,6,12,5,6,5,5,95,0
7,8,13,2,5,5,2,0,0
5,4,5,3,3,2,3,14,0
7,6,1,3,5,4,5,33,0
1,3,5,3,4,3,3,6,0
1,5,4,8,8,7,4,2,0
3,5,6,2,7,6,4,28,0
2,0,1,2,1,1,0,0,0
1,1,3,2,1,1,0,2,0
3,2,21,2,3,2,2,11,0
2,1,1,2,1,1,1,4,0
5,4,6,3,3,2,1,0,0
2,1,1,2,1,1,2,0,0
1,4,3,2,5,4,3,16,0
1,4,2,2,3,2,5,6,0
3,2,21,2,3,2,2,11,0
2,0,3,2,1,1,1,2,0
1,1,1,2,1,1,4,0,0
4,5,15,6,6,5,5,4,0
1,1,3,2,2,1,1,0,0
2,2,2,2,3,3,3,7,0
4,5,5,2,10,9,6,39,0
4,2,15,2,3,2,2,11,0
3,4,3,2,2,2,4,7,0
5,9,3,2,5,4,4,4,0
2,12,6,2,7,6,1,0,0
7,10,6,8,8,7,5,12,0
3,2,2,4,3,2,1,9,0
1,1,3,2,3,2,2,11,0
4,7,25,5,6,5,4,10,0
1,4,9,2,3,2,3,0,0
1,4,1,2,3,2,1,9,0
2,3,12,5,2,1,4,16,0
1,0,1,0,1,1,0,0,0
3,6,8,2,5,4,4,0,0
1,2,1,2,3,2,3,6,0
3,4,8,3,10,9,9,9,0
7,9,5,5,4,3,3,33,0
2,2,1,2,2,2,2,2,0
1,19,35,12,14,13,6,5,0
2,2,8,3,4,3,2,13,0
2,2,1,2,9,8,7,0,0
4,11,3,5,8,7,5,15,0
3,7,2,7,6,5,5,0,0
6,17,60,7,13,12,7,33,0
5,7,5,2,11,10,7,26,0
3,11,30,11,9,8,7,31,0
2,7,4,2,8,7,8,12,0
3,3,1,2,3,2,4,35,0
3,4,2,2,4,3,5,0,0
5,4,7,2,4,3,7,6,0
6,9,7,2,9,8,11,64,0
2,3,11,2,3,2,3,11,0
6,10,8,4,8,7,9,51,0
4,5,1,9,4,4,3,11,0
3,5,1,2,8,7,7,9,0
2,0,12,2,0,0,0,6,0
2,2,3,2,1,0,2,0,0
1,1,6,8,4,3,3,15,0
2,10,3,4,9,8,6,4,0
4,2,8,6,13,12,10,32,0
5,5,2,2,6,5,3,13,0
6,6,2,2,6,5,8,29,0
2,3,20,2,3,3,2,10,0
4,14,19,6,10,9,3,2,0
1,1,7,3,1,1,1,6,0
1,1,2,2,1,1,0,6,0
6,14,25,3,13,12,9,97,0
2,9,18,3,9,8,5,0,0
1,2,3,3,1,1,3,0,0
1,3,1,2,4,3,3,25,0
4,4,1,2,4,3,3,16,0
5,5,3,2,6,5,5,34,0
4,2,2,2,3,2,4,12,0
1,1,2,5,3,2,5,13,0
1,1,4,4,2,1,1,2,0
2,7,4,2,7,6,5,26,0
1,4,4,3,11,10,8,23,0
1,1,2,2,12,11,6,15,0
2,1,2,2,1,1,0,3,0
4,4,2,2,4,3,2,11,0
5,4,3,2,4,3,4,15,0
6,5,13,5,6,5,3,35,0
1,0,4,0,0,0,1,2,0
1,0,1,2,0,0,0,0,0
7,6,13,3,11,10,6,40,0
2,4,1,2,13,12,8,40,0
2,4,1,2,6,5,3,23,0
3,3,2,2,3,3,4,8,0
4,3,2,4,7,6,7,59,0
1,0,23,2,0,0,0,0,0
4,3,20,2,3,3,5,6,0
4,5,1,2,5,4,2,2,0
2,3,2,3,4,3,59,2,0
6,10,16,4,7,6,9,52,0
1,2,1,2,3,2,3,6,0
2,8,1,2,9,8,7,26,0
2,7,4,2,8,7,6,58,0
4,4,9,2,6,5,6,51,0
6,6,2,2,6,5,5,17,0
7,10,3,2,9,8,5,8,0
2,0,1,2,0,0,0,0,0
2,1,1,2,1,1,1,0,0
2,3,12,6,4,3,4,2,0
1,4,7,4,9,8,9,102,0
1,8,13,2,7,7,5,26,0
2,3,4,2,4,3,4,11,0
6,10,37,5,7,6,7,63,0
1,2,1,4,3,2,3,8,0
3,10,8,8,7,6,9,10,0
2,3,10,2,5,4,3,34,0
2,4,13,2,6,5,5,21,0
5,5,5,3,4,3,5,11,0
2,2,8,2,11,10,10,33,0
3,8,3,3,4,3,2,0,0
2,7,15,8,7,6,6,13,0
1,2,6,2,3,2,5,57,0
2,7,12,6,11,10,14,107,0
3,2,5,2,4,3,4,16,0
5,4,33,5,6,5,10,98,0
6,13,3,2,10,9,7,31,0
3,4,3,2,10,9,7,30,0
1,2,1,2,1,1,0,2,0
0,2,6,2,4,3,3,19,0
2,0,1,2,1,1,0,4,0
4,4,5,2,6,5,5,31,0
2,1,2,2,4,3,3,11,0
4,7,8,4,11,10,9,46,0
1,4,21,4,5,4,4,153,0
3,5,1,2,5,4,6,5,0
2,2,2,2,3,2,2,19,0
4,9,7,4,9,8,9,28,0
1,1,0,0,0,0,0,0,0
7,15,10,3,11,10,13,75,0
5,8,1,2,8,7,8,35,0
3,0,0,0,1,1,1,2,0
1,2,6,3,4,3,3,6,0
1,1,2,2,1,1,4,4,0
10,12,2,3,8,7,6,16,0
6,9,24,2,6,5,6,2,0
1,3,2,3,4,3,2,19,0
1,0,1,2,0,0,0,0,0
4,3,1,2,4,3,4,6,0
1,1,1,2,1,1,0,2,0
5,6,18,2,3,3,5,3,0
2,3,3,2,2,2,2,0,0
2,12,16,11,8,7,6,0,0
2,3,4,2,4,3,3,6,0
1,3,7,2,7,6,7,57,0
1,2,1,2,1,1,3,10,0
5,9,4,2,10,9,8,57,0
7,15,95,9,8,7,8,56,0
3,4,4,2,6,5,2,6,0
2,1,1,2,2,1,2,2,0
1,0,1,0,0,0,0,0,0
6,9,24,2,6,5,6,2,0
1,0,1,2,0,0,0,0,0
2,0,1,4,0,0,0,4,0
7,15,94,9,8,7,8,58,0
2,4,5,2,10,9,6,7,0
1,6,13,8,5,4,9,16,0
3,5,13,3,10,9,9,9,0
6,7,3,2,10,9,6,20,0
2,1,1,2,13,12,8,48,0
2,0,1,2,0,0,1,2,0
1,5,9,4,4,3,3,14,0
6,20,9,4,11,10,8,8,0
4,2,3,2,3,2,3,15,0
2,16,4,4,2,1,1,0,0
3,2,21,2,3,2,2,11,0
2,4,1,2,4,4,3,0,0
3,4,9,2,8,7,7,28,0
3,6,5,2,7,6,6,40,0
1,7,2,5,6,5,4,0,0
1,3,8,2,5,4,6,14,0
4,2,7,2,3,2,3,4,0
4,8,2,2,6,5,4,5,0
1,1,1,2,1,1,0,8,0
2,0,1,2,0,0,0,2,0
4,2,7,2,3,2,1,3,0
1,5,1,2,4,3,4,3,0
3,11,5,4,6,5,5,25,0
2,3,11,2,5,4,3,11,0
7,9,12,6,9,8,7,37,0
2,5,3,2,7,6,9,34,0
7,5,14,6,8,7,7,42,0
3,5,21,4,8,7,7,53,0
5,10,2,4,8,7,6,7,0
1,2,1,2,10,9,8,43,0
1,0,1,2,0,0,0,0,0
5,7,1,2,5,4,7,19,0
5,5,1,2,5,4,4,68,0
1,0,0,3,0,0,0,2,0
4,5,5,2,9,8,9,33,0
3,7,4,2,6,5,4,17,0
0,0,1,2,0,0,0,0,0
1,2,2,2,3,2,3,8,0
4,5,2,2,6,5,3,6,0
5,17,13,14,9,8,3,14,0
4,4,12,3,3,3,4,11,0
2,5,7,7,6,5,5,6,0
8,6,1,2,4,3,1,6,0
1,0,0,0,3,3,4,0,0
2,0,1,2,1,0,1,2,0
3,1,7,2,3,2,3,14,0
2,3,7,2,4,3,5,10,0
6,12,23,9,10,9,7,5,0
1,1,1,2,1,1,1,6,0
5,8,1,2,6,5,5,8,0
4,9,33,8,8,7,6,20,0
3,7,3,2,6,5,9,30,0
1,0,3,4,0,0,1,0,0
3,2,1,2,4,3,1,9,0
1,0,1,2,0,0,4,0,0
8,21,4,5,12,11,4,0,0
4,14,9,2,5,4,5,26,0
3,4,4,2,5,4,3,29,0
1,0,1,2,0,0,0,0,0
1,2,4,2,4,3,5,8,0
10,15,13,3,10,9,9,9,0
2,3,1,2,3,2,3,6,0
5,4,3,2,3,2,2,30,0
5,3,1,2,3,2,6,18,0
7,7,17,3,7,6,8,26,0
1,4,4,3,5,4,4,20,0
6,6,4,3,6,5,4,19,0
1,2,1,2,1,1,0,4,0
1,1,1,2,1,1,0,2,0
2,2,1,2,3,2,2,6,0
3,3,6,6,4,3,4,32,0
2,3,2,2,7,6,7,30,0
2,2,1,2,5,4,3,9,0
3,3,2,2,4,3,1,4,0
4,5,18,2,7,6,7,15,0
2,1,2,3,0,0,0,0,0
1,2,1,2,1,1,0,2,0
2,6,13,4,8,7,8,78,0
6,11,8,6,8,7,7,21,0
1,5,13,4,9,8,8,56,0
1,3,1,2,4,3,3,19,0
2,4,4,2,2,2,3,11,0
8,12,23,9,9,8,10,129,0
3,8,16,3,9,8,9,21,0
3,5,4,3,6,5,5,40,0
2,1,5,2,2,2,2,0,0
2,7,21,2,6,5,5,33,0
1,2,4,6,4,3,3,11,0
1,9,11,5,9,8,6,15,0
1,0,1,3,0,0,0,0,0
2,0,1,2,0,0,0,0,0
2,6,5,2,7,6,4,21,0
2,4,3,0,2,1,1,0,0
3,4,3,2,7,6,4,24,0
1,4,1,2,4,3,4,21,0
1,5,7,2,8,7,9,34,0
1,4,3,3,3,3,3,8,0
2,2,5,2,5,4,5,78,0
6,8,1,5,6,5,7,48,0
1,5,3,2,4,3,3,9,0
4,3,2,2,2,2,2,4,0
4,6,1,2,9,9,7,0,0
2,2,8,2,2,2,2,2,0
2,1,1,2,3,2,3,17,0
1,0,2,2,1,1,0,0,0
2,0,1,2,2,2,1,0,0
1,0,1,2,0,0,0,2,0
5,14,18,5,9,8,4,6,0
2,5,1,2,4,3,4,21,0
1,5,3,2,5,4,2,11,0
1,0,1,2,1,1,0,0,0
2,1,1,2,2,1,3,4,0
2,4,1,2,6,6,3,14,0
2,2,4,2,4,3,3,14,0
2,7,3,2,8,7,6,3,0
1,2,1,2,1,1,0,2,0
1,6,16,4,10,9,8,23,0
2,1,1,2,1,1,0,2,0
1,3,7,3,3,2,3,14,0
1,3,1,2,3,2,4,6,0
1,0,1,2,0,0,0,0,0
4,5,5,2,7,6,7,63,0
3,1,1,2,2,2,2,0,0
2,2,3,2,5,4,5,20,0
2,1,3,4,3,2,2,11,0
1,5,16,2,3,2,3,14,0
2,0,10,5,0,0,2,0,0
3,2,2,2,3,2,3,13,0
10,15,13,3,10,9,9,9,0
5,5,8,4,6,5,5,37,0
2,2,1,2,3,2,3,6,0
4,3,5,2,3,2,2,11,0
2,2,13,2,4,3,4,7,0
1,3,5,3,4,3,9,6,0
6,7,7,2,4,3,5,14,0
3,3,2,5,7,6,7,37,0
5,13,1,5,5,5,5,0,0
1,0,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,0
1,0,1,2,0,0,0,0,0
3,12,4,7,9,8,10,30,0
1,2,5,2,3,2,2,12,0
1,1,1,2,1,1,0,2,0
5,9,1,2,4,3,4,24,0
6,9,24,2,6,5,6,2,0
1,1,3,2,5,4,5,4,0
4,3,6,2,3,2,3,11,0
2,4,3,2,4,3,5,17,0
5,9,5,2,6,5,5,11,0
1,3,2,2,3,2,3,0,0
8,12,23,9,9,8,10,129,0
1,0,0,3,0,0,0,2,0
1,0,1,2,0,0,0,0,0
2,9,10,3,8,7,4,10,0
4,3,14,3,3,2,4,21,0
1,3,3,4,4,3,3,8,0
1,4,8,4,7,6,8,70,0
6,7,25,2,2,2,4,4,0
7,18,13,3,14,13,9,23,0
2,2,18,3,3,2,6,14,0
2,1,2,2,0,0,0,0,0
2,4,9,3,8,7,10,15,0
2,4,11,5,5,4,8,25,0
5,10,17,6,8,7,9,57,0
1,0,9,2,0,0,0,0,0
4,4,7,3,4,3,5,63,0
2,3,2,2,3,3,4,4,0
6,7,6,2,4,3,6,26,0
6,9,10,3,7,6,11,22,0
2,1,4,2,4,3,2,11,0
1,2,1,2,2,2,1,2,0
1,3,2,2,5,4,6,6,0
3,4,1,2,5,4,3,10,0
2,6,6,3,8,8,5,4,0
2,4,4,2,11,10,7,22,0
5,3,3,2,5,4,4,0,0
2,2,6,4,3,2,4,6,0
2,3,3,2,6,5,5,14,0
1,1,1,2,0,0,0,0,0
2,6,4,2,7,6,5,25,0
1,4,5,2,5,4,2,11,0
5,5,7,5,3,2,4,12,0
1,1,5,2,3,2,2,2,0
0,2,3,3,3,2,4,6,0
3,3,1,2,3,2,3,4,0
4,3,3,2,7,6,5,24,0
2,5,17,4,4,3,3,3,0
1,18,20,6,6,5,3,2,0
1,2,19,2,3,2,3,6,0
3,3,6,2,4,3,2,13,0
2,0,1,2,1,1,1,2,0
2,2,2,2,3,2,4,2,0
2,2,1,3,1,1,0,4,0
1,3,2,3,4,3,2,19,0
2,4,1,2,5,4,6,6,0
2,3,1,2,2,1,2,2,0
2,2,6,2,5,4,5,20,0
4,5,1,2,3,3,5,2,0
1,3,8,8,6,5,3,6,0
3,4,4,2,3,2,4,11,0
1,1,1,2,13,12,8,42,0
1,4,7,4,9,8,9,113,0
2,7,4,2,7,6,5,26,0
1,1,1,2,1,1,1,0,0
2,4,5,2,5,4,8,12,0
6,6,6,2,13,12,9,87,0
1,1,1,2,1,1,1,0,0
5,5,4,3,4,3,3,15,0
8,8,24,2,8,7,5,102,0
5,11,30,5,10,9,7,0,0
1,8,13,2,7,7,5,26,0
1,15,19,8,13,12,6,55,0
7,10,45,12,7,6,8,17,0
6,5,1,2,6,5,3,4,0
7,51,15,13,14,13,12,26,0
1,3,9,2,3,2,2,3,0
1,0,1,2,1,0,1,3,0
3,5,3,2,5,4,5,11,0
4,3,4,2,4,3,3,10,0
1,1,3,2,3,2,4,11,0
4,4,3,2,4,3,2,13,0
6,10,32,5,8,7,7,55,0
5,4,5,2,6,5,3,12,0
3,3,4,2,5,4,4,2,0
3,0,7,3,3,2,1,2,0
4,6,6,2,3,2,5,29,0
2,3,12,3,11,10,9,39,0
2,6,2,2,3,2,3,8,0
1,1,2,4,1,1,1,0,0
5,4,1,2,4,3,5,32,0
2,0,2,2,1,1,0,0,0
1,8,16,9,7,6,9,20,0
1,4,1,2,4,3,4,22,0
3,5,1,2,5,4,4,16,0
4,4,1,2,2,2,0,2,0
2,1,4,2,3,2,2,6,0
5,15,21,11,10,9,8,128,0
1,0,2,2,2,2,1,2,0
1,3,18,2,13,12,6,27,0
3,14,1,2,6,5,3,21,0
2,7,4,2,8,7,8,8,0
2,6,5,2,12,11,8,44,0
1,6,23,14,4,3,1,0,0
2,3,7,5,4,3,3,0,0
1,3,1,2,4,3,2,19,0
3,8,30,2,3,2,4,11,0
6,5,9,3,4,3,3,45,0
1,1,3,2,3,2,4,11,0
1,2,4,2,3,2,2,11,0
4,2,4,2,5,4,5,33,0
3,8,1,2,8,7,12,22,0
1,1,2,2,4,3,2,13,0
1,1,1,2,3,2,2,11,0
6,9,24,2,6,5,6,2,0
1,0,1,2,0,0,0,2,0
1,4,1,2,6,5,6,29,0
5,13,8,4,12,11,9,47,0
10,12,2,3,7,7,6,2,0
1,4,1,2,6,5,6,29,0
1,1,3,2,3,2,3,11,0
4,3,3,2,6,5,4,19,0
1,0,3,2,0,0,0,0,0
1,2,1,2,3,2,3,6,0
6,9,5,2,4,3,5,11,0
2,4,5,2,4,3,9,4,0
3,3,1,2,3,2,5,4,0
2,4,6,2,7,6,8,30,0
7,29,23,6,12,11,6,0,1
7,14,7,5,12,11,15,75,1
6,23,3,2,9,8,8,29,1
2,9,6,7,5,4,3,3,1
2,22,8,6,10,9,8,8,1
3,3,1,2,3,3,4,6,1
5,11,4,4,6,5,6,3,1
2,8,5,5,10,9,13,28,1
4,19,6,5,1,1,0,0,1
5,18,10,7,12,11,11,20,1
1,8,19,3,7,6,10,28,1
4,19,6,5,1,1,0,0,1
2,11,5,3,7,6,11,26,1
8,31,11,4,11,10,7,16,1
1,3,2,2,3,2,2,0,1
4,20,10,11,4,3,4,4,1
3,3,1,2,3,3,5,2,1
6,16,5,4,7,6,5,0,1
2,6,4,5,2,2,1,0,1
6,12,11,8,11,10,14,50,1
2,5,1,2,1,1,2,0,1
6,26,7,2,10,9,5,22,1
5,24,3,2,1,1,3,0,1
2,8,5,2,3,3,4,0,1
8,26,13,4,13,12,9,52,1
2,1,1,2,13,12,8,44,1
5,6,2,2,7,6,8,15,1
5,21,1,2,0,0,1,0,1
2,9,6,7,5,4,3,3,1
7,12,4,4,6,6,6,4,1
3,17,12,11,4,3,4,6,1
2,16,6,4,6,5,10,19,1
2,16,13,8,10,9,9,17,1
3,9,8,4,12,11,10,28,1
5,10,13,4,12,11,12,98,1
3,7,5,2,2,2,5,2,1
2,1,2,2,1,1,2,0,1
4,18,12,11,4,3,4,6,1
5,19,5,5,10,9,8,11,1
5,26,9,4,10,9,7,31,1
2,9,6,7,5,4,3,0,1
2,9,6,7,5,4,3,0,1
5,25,11,4,11,10,6,25,1
5,20,7,10,7,6,6,2,1
2,4,1,2,4,3,4,0,1
3,7,7,5,10,9,10,11,1
4,13,10,4,9,8,9,44,1
4,8,4,8,7,6,7,6,1
4,19,6,5,1,1,0,0,1
2,12,8,4,8,7,6,4,1
2,12,8,4,8,7,6,4,1
2,9,6,7,5,4,3,0,1
2,9,6,7,5,4,3,0,1
6,11,4,4,6,5,6,3,1
6,8,7,2,8,7,11,15,1
6,11,4,4,6,5,6,3,1
2,9,4,4,4,3,3,5,1
8,12,6,2,7,6,6,23,1
5,18,11,3,8,7,6,10,1
7,12,3,4,6,6,6,5,1
2,10,6,7,7,6,3,2,1
5,24,9,8,10,9,6,23,1
4,19,6,5,1,1,0,0,1
4,9,10,7,6,5,5,0,1
2,9,6,7,5,4,3,0,1
2,4,1,2,0,0,2,0,1
6,25,14,5,12,11,8,35,1
4,17,1,3,11,10,9,34,1
5,24,9,4,10,9,6,27,1
2,9,6,7,5,4,3,0,1
2,3,3,3,5,4,4,16,1
6,11,3,2,6,6,4,4,1
5,18,11,3,8,7,6,10,1
1,1,1,2,10,9,8,72,1
2,1,2,2,1,1,2,0,1
5,13,12,7,13,12,11,54,1
3,19,10,8,10,9,9,12,1
2,7,5,5,4,3,5,0,1
3,6,7,3,8,7,11,28,1
6,12,5,5,1,1,3,0,1
6,10,6,3,9,8,7,21,1
6,14,6,5,10,9,12,19,1
5,21,1,2,1,1,1,0,1
3,5,1,2,5,4,7,2,1
2,7,5,5,4,3,5,0,1
5,12,22,5,10,9,13,28,1
6,21,11,3,11,10,10,55,1
4,8,4,2,10,9,9,17,1
4,17,12,6,9,8,9,22,1
2,4,1,2,0,0,1,0,1
2,7,5,5,9,8,10,11,1
2,7,5,5,9,8,10,11,1
2,4,7,2,3,2,3,0,1
4,8,17,2,13,12,14,165,1
5,11,4,2,10,9,11,79,1
5,7,7,2,9,8,8,27,1
5,24,10,2,10,9,5,24,1
6,18,5,4,1,1,0,0,1
5,12,1,2,10,10,9,18,1
2,4,7,2,3,2,3,0,1
5,24,9,8,9,8,8,27,1
2,4,10,5,7,6,8,10,1
2,22,8,6,10,9,8,8,1
6,7,5,3,7,6,13,15,1
2,7,5,5,4,3,5,0,1
4,18,12,11,4,3,4,6,1
3,4,2,2,4,4,4,5,1
4,7,3,2,7,6,2,4,1
3,7,3,3,8,7,10,8,1
2,8,7,2,5,4,5,6,1
4,2,2,2,3,3,1,10,1
1,1,6,2,3,2,3,0,1
6,7,4,5,10,9,7,18,1
2,11,7,3,8,7,7,10,1
4,22,11,7,17,16,11,20,1
4,18,1,0,6,5,6,11,1
6,31,21,1,6,5,8,2,1
2,5,1,2,1,1,2,0,1
4,13,10,4,9,8,9,44,1
4,13,10,4,9,8,9,44,1
6,7,4,5,10,9,7,18,1
4,19,6,5,1,1,0,0,1
4,19,6,5,1,1,0,0,1
2,7,5,5,4,3,5,0,1
2,11,7,3,8,7,7,10,1
4,10,6,5,10,9,12,15,1
6,13,8,8,9,8,11,6,1
1,6,5,5,9,8,5,13,1
4,9,15,9,8,7,7,4,1
4,9,4,5,9,8,10,4,1
3,8,11,3,8,7,4,11,1
4,3,3,0,3,2,3,2,1
4,18,12,11,4,3,4,6,1
0,14,18,6,13,12,14,46,1
4,18,12,11,4,3,4,6,1
6,10,13,6,10,9,14,38,1
2,9,4,4,4,3,3,5,1
3,15,7,3,10,9,10,18,1
6,11,4,4,2,2,3,0,1
6,11,7,5,11,10,14,47,1
2,9,6,7,5,4,3,3,1
1,0,1,0,0,0,0,0,1
4,8,8,3,7,6,8,11,1
2,9,6,7,5,4,3,3,1
4,32,4,4,4,4,5,0,1
2,22,8,6,10,9,8,8,1
4,14,10,6,9,8,8,0,1
7,26,9,6,12,11,10,71,1
2,4,1,2,0,0,2,0,1
6,23,4,3,9,8,5,11,1
3,5,6,5,8,7,10,15,1
